transaction_id,timestamp,date,hour,day_of_week,is_weekend,customer_id,sku,sku_name,category,quantity,unit_price,unit_cost,total_amount,gross_margin,payment_channel,is_raining,is_festival,is_ipl_match,current_shelf_stock,supplier_lead_time_h,stockout_within_24h
TX_202509271116_18657,2025-09-27T11:16:16,2025-09-27,11,5,1,user_0217@paytm,FRT-OIL-1L,Fortune Kachi Ghani Mustard Oil (1L),Staples,1,155,138,155,17,Paytm Soundbox QR,0,0,0,56,48,0
TX_202509271139_13257,2025-09-27T11:39:24,2025-09-27,11,5,1,user_0233@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,1,0,0,48,48,0
TX_202509271201_11644,2025-09-27T12:01:30,2025-09-27,12,5,1,user_0285@paytm,ASH-ATT-5KG,Aashirvaad Shudh Chakki Atta (5kg),Staples,1,260,235,260,25,Paytm Soundbox QR,0,0,0,26,48,0
TX_202509271202_12636,2025-09-27T12:02:59,2025-09-27,12,5,1,user_0329@paytm,BRU-COF-50G,Bru Instant Coffee (50g jar),Beverages,1,115,100,115,15,Paytm Soundbox QR,0,0,0,52,48,0
TX_202509271221_27161,2025-09-27T12:21:45,2025-09-27,12,5,1,user_0156@paytm,TAT-SLT-1KG,Tata Salt Vacuum Evaporated (1kg),Staples,1,28,24,28,4,Paytm Soundbox QR,0,0,0,53,72,0
TX_202509271224_32605,2025-09-27T12:24:25,2025-09-27,12,5,1,user_0099@paytm,DET-SOAP-75,Dettol Original Soap (75g),Personal Care,2,38,33,76,10,Paytm Soundbox QR,0,0,0,36,72,0
TX_202509271228_50270,2025-09-27T12:28:37,2025-09-27,12,5,1,user_1013@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,1,0,0,70,48,0
TX_202509271233_43872,2025-09-27T12:33:01,2025-09-27,12,5,1,user_0075@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,0,0,0,51,48,0
TX_202509271248_16517,2025-09-27T12:48:46,2025-09-27,12,5,1,user_1138@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,1,0,0,50,48,0
TX_202509271258_49801,2025-09-27T12:58:09,2025-09-27,12,5,1,user_0169@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,3,20,17,60,9,Paytm Soundbox QR,0,0,0,15,24,0
TX_202509271258_30544,2025-09-27T12:58:44,2025-09-27,12,5,1,user_0101@paytm,DET-SOAP-75,Dettol Original Soap (75g),Personal Care,1,38,33,38,5,Paytm Soundbox QR,0,0,0,19,72,0
TX_202509271258_05248,2025-09-27T12:58:57,2025-09-27,12,5,1,user_0089@paytm,THU-SDA-750,Thums Up Charged (750ml PET),Beverages,1,40,34,40,6,Paytm Soundbox QR,0,0,0,45,24,0
TX_202509271318_44659,2025-09-27T13:18:27,2025-09-27,13,5,1,user_0047@paytm,TAT-SLT-1KG,Tata Salt Vacuum Evaporated (1kg),Staples,2,28,24,56,8,Paytm Soundbox QR,0,0,0,45,72,0
TX_202509271320_02624,2025-09-27T13:20:55,2025-09-27,13,5,1,user_0658@paytm,CLS-PST-150,Colgate Strong Teeth Toothpaste (150g),Personal Care,1,98,86,98,12,Paytm Soundbox QR,0,0,0,7,72,0
TX_202509271413_44616,2025-09-27T14:13:28,2025-09-27,14,5,1,user_0185@paytm,ASH-ATT-5KG,Aashirvaad Shudh Chakki Atta (5kg),Staples,1,260,235,260,25,Paytm Soundbox QR,0,0,0,41,48,0
TX_202509271431_30885,2025-09-27T14:31:13,2025-09-27,14,5,1,user_0082@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,1,90,78,90,12,Paytm Soundbox QR,0,0,0,11,48,0
TX_202509271437_53729,2025-09-27T14:37:17,2025-09-27,14,5,1,user_1150@paytm,ASH-ATT-5KG,Aashirvaad Shudh Chakki Atta (5kg),Staples,1,260,235,260,25,Paytm Soundbox QR,0,0,0,27,48,0
TX_202509271446_25063,2025-09-27T14:46:10,2025-09-27,14,5,1,user_0042@paytm,FRT-OIL-1L,Fortune Kachi Ghani Mustard Oil (1L),Staples,1,155,138,155,17,Paytm Soundbox QR,0,0,0,11,48,0
TX_202509271449_24569,2025-09-27T14:49:42,2025-09-27,14,5,1,user_0146@paytm,TAT-SLT-1KG,Tata Salt Vacuum Evaporated (1kg),Staples,1,28,24,28,4,Paytm Soundbox QR,0,0,0,13,72,0
TX_202509271456_50273,2025-09-27T14:56:09,2025-09-27,14,5,1,user_0163@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,1,0,0,69,48,0
TX_202509271457_48123,2025-09-27T14:57:30,2025-09-27,14,5,1,user_0053@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,1,90,78,90,12,Paytm Soundbox QR,0,0,0,52,48,0
TX_202509271504_15619,2025-09-27T15:04:46,2025-09-27,15,5,1,user_1108@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,2,27,24,54,6,Paytm Soundbox QR,0,0,0,37,4,0
TX_202509271510_52819,2025-09-27T15:10:03,2025-09-27,15,5,1,user_0192@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,1,90,78,90,12,Paytm Soundbox QR,1,0,0,42,48,0
TX_202509271510_42834,2025-09-27T15:10:24,2025-09-27,15,5,1,user_0200@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,4,20,17,80,12,Paytm Soundbox QR,1,0,0,64,24,0
TX_202509271513_34320,2025-09-27T15:13:01,2025-09-27,15,5,1,user_0717@paytm,TAT-SLT-1KG,Tata Salt Vacuum Evaporated (1kg),Staples,4,28,24,112,16,Paytm Soundbox QR,0,0,0,70,72,0
TX_202509271524_14089,2025-09-27T15:24:37,2025-09-27,15,5,1,user_0171@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,1,35,31,35,4,Paytm Soundbox QR,0,0,0,33,6,0
TX_202509271540_09668,2025-09-27T15:40:55,2025-09-27,15,5,1,user_0176@paytm,CLS-PST-150,Colgate Strong Teeth Toothpaste (150g),Personal Care,1,98,86,98,12,Paytm Soundbox QR,0,0,0,47,72,0
TX_202509271554_02397,2025-09-27T15:54:43,2025-09-27,15,5,1,user_0080@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,2,20,17,40,6,Paytm Soundbox QR,1,0,0,18,24,0
TX_202509271605_49354,2025-09-27T16:05:17,2025-09-27,16,5,1,user_0742@paytm,DET-SOAP-75,Dettol Original Soap (75g),Personal Care,1,38,33,38,5,Paytm Soundbox QR,0,0,0,43,72,0
TX_202509271608_18231,2025-09-27T16:08:13,2025-09-27,16,5,1,user_0441@paytm,BRU-COF-50G,Bru Instant Coffee (50g jar),Beverages,1,115,100,115,15,Paytm Soundbox QR,1,0,0,56,48,0
TX_202509271608_13684,2025-09-27T16:08:30,2025-09-27,16,5,1,user_0147@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,0,0,0,71,48,0
TX_202509271626_28540,2025-09-27T16:26:57,2025-09-27,16,5,1,user_0501@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,1,0,0,63,48,0
TX_202509271628_25048,2025-09-27T16:28:39,2025-09-27,16,5,1,user_1158@paytm,SUR-DET-1KG,Surf Excel Quick Wash Powder (1kg),Home Care,1,145,128,145,17,Paytm Soundbox QR,0,0,0,7,48,1
TX_202509271630_17841,2025-09-27T16:30:45,2025-09-27,16,5,1,user_0132@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,24,24,0
TX_202509271703_22891,2025-09-27T17:03:36,2025-09-27,17,5,1,user_0637@paytm,SUR-DET-1KG,Surf Excel Quick Wash Powder (1kg),Home Care,1,145,128,145,17,Paytm Soundbox QR,1,0,0,19,48,0
TX_202509271717_05859,2025-09-27T17:17:27,2025-09-27,17,5,1,user_0242@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,38,24,0
TX_202509271747_24931,2025-09-27T17:47:19,2025-09-27,17,5,1,user_0127@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,4,20,17,80,12,Paytm Soundbox QR,0,0,0,49,24,0
TX_202509271802_17057,2025-09-27T18:02:07,2025-09-27,18,5,1,user_0057@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,1,14,12,14,2,Paytm Soundbox QR,0,0,0,45,24,0
TX_202509271805_39161,2025-09-27T18:05:17,2025-09-27,18,5,1,user_0020@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,2,20,17,40,6,Paytm Soundbox QR,1,0,0,43,24,0
TX_202509271805_28688,2025-09-27T18:05:23,2025-09-27,18,5,1,user_0229@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,0,0,0,51,48,0
TX_202509271806_49596,2025-09-27T18:06:44,2025-09-27,18,5,1,user_0172@paytm,FRT-OIL-1L,Fortune Kachi Ghani Mustard Oil (1L),Staples,1,155,138,155,17,Paytm Soundbox QR,0,0,0,10,48,0
TX_202509271808_01410,2025-09-27T18:08:32,2025-09-27,18,5,1,user_1017@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,0,0,0,16,48,0
TX_202509271809_41066,2025-09-27T18:09:07,2025-09-27,18,5,1,user_0895@paytm,TAT-SLT-1KG,Tata Salt Vacuum Evaporated (1kg),Staples,2,28,24,56,8,Paytm Soundbox QR,0,0,0,60,72,0
TX_202509271815_23199,2025-09-27T18:15:52,2025-09-27,18,5,1,user_0090@paytm,TAT-SLT-1KG,Tata Salt Vacuum Evaporated (1kg),Staples,1,28,24,28,4,Paytm Soundbox QR,0,0,0,7,72,0
TX_202509271818_17745,2025-09-27T18:18:34,2025-09-27,18,5,1,user_0110@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,1,20,17,20,3,Paytm Soundbox QR,1,0,0,65,24,0
TX_202509271820_19773,2025-09-27T18:20:03,2025-09-27,18,5,1,user_0240@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,1,20,17,20,3,Paytm Soundbox QR,0,0,0,31,24,0
TX_202509271823_42114,2025-09-27T18:23:37,2025-09-27,18,5,1,user_0202@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,1,90,78,90,12,Paytm Soundbox QR,1,0,0,41,48,0
TX_202509271827_53772,2025-09-27T18:27:49,2025-09-27,18,5,1,user_0169@paytm,SUR-DET-1KG,Surf Excel Quick Wash Powder (1kg),Home Care,1,145,128,145,17,Paytm Soundbox QR,0,0,0,12,48,0
TX_202509271831_28871,2025-09-27T18:31:07,2025-09-27,18,5,1,user_0531@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,1,20,17,20,3,Paytm Soundbox QR,0,0,0,71,24,0
TX_202509271832_46429,2025-09-27T18:32:41,2025-09-27,18,5,1,user_0317@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,1,20,17,20,3,Paytm Soundbox QR,1,0,0,15,24,0
TX_202509271839_28504,2025-09-27T18:39:23,2025-09-27,18,5,1,user_1000@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,1,14,12,14,2,Paytm Soundbox QR,1,0,0,6,24,0
TX_202509271840_16125,2025-09-27T18:40:44,2025-09-27,18,5,1,user_0196@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,1,90,78,90,12,Paytm Soundbox QR,1,0,0,29,48,0
TX_202509271849_43828,2025-09-27T18:49:03,2025-09-27,18,5,1,user_0050@paytm,CLS-PST-150,Colgate Strong Teeth Toothpaste (150g),Personal Care,1,98,86,98,12,Paytm Soundbox QR,0,0,0,54,72,0
TX_202509271857_14379,2025-09-27T18:57:18,2025-09-27,18,5,1,user_0438@paytm,FRT-OIL-1L,Fortune Kachi Ghani Mustard Oil (1L),Staples,1,155,138,155,17,Paytm Soundbox QR,0,0,0,9,48,0
TX_202509271900_52280,2025-09-27T19:00:17,2025-09-27,19,5,1,user_1095@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,56,24,0
TX_202509271912_38005,2025-09-27T19:12:42,2025-09-27,19,5,1,user_0015@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,1,27,24,27,3,Paytm Soundbox QR,1,0,0,47,4,0
TX_202509271917_44020,2025-09-27T19:17:24,2025-09-27,19,5,1,user_0158@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,2,20,17,40,6,Paytm Soundbox QR,0,0,0,53,24,0
TX_202509271918_26642,2025-09-27T19:18:30,2025-09-27,19,5,1,user_0024@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,3,14,12,42,6,Paytm Soundbox QR,0,0,0,15,24,0
TX_202509271920_36661,2025-09-27T19:20:22,2025-09-27,19,5,1,user_0667@paytm,FRT-OIL-1L,Fortune Kachi Ghani Mustard Oil (1L),Staples,1,155,138,155,17,Paytm Soundbox QR,0,0,0,10,48,0
TX_202509271926_15177,2025-09-27T19:26:28,2025-09-27,19,5,1,user_0631@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,4,14,12,56,8,Paytm Soundbox QR,1,0,0,47,24,0
TX_202509271929_03131,2025-09-27T19:29:35,2025-09-27,19,5,1,user_0038@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,18,24,0
TX_202509271938_15222,2025-09-27T19:38:26,2025-09-27,19,5,1,user_0182@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,35,24,0
TX_202509271944_46896,2025-09-27T19:44:02,2025-09-27,19,5,1,user_0924@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,1,90,78,90,12,Paytm Soundbox QR,0,0,0,20,48,0
TX_202509271945_47165,2025-09-27T19:45:16,2025-09-27,19,5,1,user_0416@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,1,20,17,20,3,Paytm Soundbox QR,1,0,0,40,24,0
TX_202509271945_53129,2025-09-27T19:45:24,2025-09-27,19,5,1,user_0777@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,31,24,0
TX_202509271946_25053,2025-09-27T19:46:32,2025-09-27,19,5,1,user_1077@paytm,BRU-COF-50G,Bru Instant Coffee (50g jar),Beverages,1,115,100,115,15,Paytm Soundbox QR,0,0,0,15,48,0
TX_202509271950_07768,2025-09-27T19:50:56,2025-09-27,19,5,1,user_0401@paytm,FRT-OIL-1L,Fortune Kachi Ghani Mustard Oil (1L),Staples,1,155,138,155,17,Paytm Soundbox QR,0,0,0,16,48,0
TX_202509271955_39182,2025-09-27T19:55:28,2025-09-27,19,5,1,user_0173@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,4,14,12,56,8,Paytm Soundbox QR,0,0,0,60,24,0
TX_202509272002_26505,2025-09-27T20:02:00,2025-09-27,20,5,1,user_0131@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,1,27,24,27,3,Paytm Soundbox QR,0,0,0,50,4,0
TX_202509272009_36484,2025-09-27T20:09:10,2025-09-27,20,5,1,user_0185@paytm,SUR-DET-1KG,Surf Excel Quick Wash Powder (1kg),Home Care,1,145,128,145,17,Paytm Soundbox QR,0,0,0,25,48,0
TX_202509272012_07031,2025-09-27T20:12:22,2025-09-27,20,5,1,user_0134@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,1,90,78,90,12,Paytm Soundbox QR,0,0,0,15,48,0
TX_202509272012_50272,2025-09-27T20:12:37,2025-09-27,20,5,1,user_0149@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,1,20,17,20,3,Paytm Soundbox QR,0,0,0,38,24,0
TX_202509272014_39500,2025-09-27T20:14:48,2025-09-27,20,5,1,user_1008@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,3,20,17,60,9,Paytm Soundbox QR,0,0,0,8,24,0
TX_202509272015_18171,2025-09-27T20:15:35,2025-09-27,20,5,1,user_0194@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,1,35,31,35,4,Paytm Soundbox QR,0,0,0,23,6,0
TX_202509272017_22194,2025-09-27T20:17:32,2025-09-27,20,5,1,user_1132@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,1,14,12,14,2,Paytm Soundbox QR,1,0,0,15,24,0
TX_202509272020_52002,2025-09-27T20:20:31,2025-09-27,20,5,1,user_0721@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,16,24,0
TX_202509272030_27654,2025-09-27T20:30:33,2025-09-27,20,5,1,user_0103@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,1,14,12,14,2,Paytm Soundbox QR,0,0,0,19,24,0
TX_202509272032_33601,2025-09-27T20:32:28,2025-09-27,20,5,1,user_0168@paytm,CLS-PST-150,Colgate Strong Teeth Toothpaste (150g),Personal Care,1,98,86,98,12,Paytm Soundbox QR,0,0,0,28,72,0
TX_202509272035_25192,2025-09-27T20:35:10,2025-09-27,20,5,1,user_0622@paytm,ASH-ATT-5KG,Aashirvaad Shudh Chakki Atta (5kg),Staples,1,260,235,260,25,Paytm Soundbox QR,0,0,0,8,48,0
TX_202509272039_35027,2025-09-27T20:39:03,2025-09-27,20,5,1,user_0096@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,2,90,78,180,24,Paytm Soundbox QR,1,0,0,58,48,0
TX_202509272046_09637,2025-09-27T20:46:19,2025-09-27,20,5,1,user_0345@paytm,BRU-COF-50G,Bru Instant Coffee (50g jar),Beverages,1,115,100,115,15,Paytm Soundbox QR,0,0,0,27,48,0
TX_202509272050_38003,2025-09-27T20:50:55,2025-09-27,20,5,1,user_0133@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,1,14,12,14,2,Paytm Soundbox QR,0,0,0,8,24,0
TX_202509272050_16468,2025-09-27T20:50:55,2025-09-27,20,5,1,user_0119@paytm,SUR-DET-1KG,Surf Excel Quick Wash Powder (1kg),Home Care,1,145,128,145,17,Paytm Soundbox QR,0,0,0,18,48,0
TX_202509272051_01883,2025-09-27T20:51:39,2025-09-27,20,5,1,user_0532@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,0,0,0,57,48,0
TX_202509272104_15107,2025-09-27T21:04:33,2025-09-27,21,5,1,user_0503@paytm,BRU-COF-50G,Bru Instant Coffee (50g jar),Beverages,1,115,100,115,15,Paytm Soundbox QR,1,0,0,20,48,0
TX_202509272105_24784,2025-09-27T21:05:16,2025-09-27,21,5,1,user_0221@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,1,90,78,90,12,Paytm Soundbox QR,1,0,0,69,48,0
TX_202509272112_47839,2025-09-27T21:12:05,2025-09-27,21,5,1,user_0121@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,1,14,12,14,2,Paytm Soundbox QR,0,0,0,67,24,0
TX_202509272112_07025,2025-09-27T21:12:14,2025-09-27,21,5,1,user_0762@paytm,BRU-COF-50G,Bru Instant Coffee (50g jar),Beverages,1,115,100,115,15,Paytm Soundbox QR,0,0,0,63,48,0
TX_202509272115_42576,2025-09-27T21:15:33,2025-09-27,21,5,1,user_0654@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,2,14,12,28,4,Paytm Soundbox QR,0,0,0,28,24,0
TX_202509272115_18839,2025-09-27T21:15:47,2025-09-27,21,5,1,user_0209@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,0,0,0,50,48,0
TX_202509272119_10229,2025-09-27T21:19:57,2025-09-27,21,5,1,user_0156@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,2,14,12,28,4,Paytm Soundbox QR,1,0,0,39,24,0
TX_202509272120_44970,2025-09-27T21:20:13,2025-09-27,21,5,1,user_1030@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,1,20,17,20,3,Paytm Soundbox QR,0,0,0,25,24,0
TX_202509272125_02129,2025-09-27T21:25:33,2025-09-27,21,5,1,user_0422@paytm,CLS-PST-150,Colgate Strong Teeth Toothpaste (150g),Personal Care,1,98,86,98,12,Paytm Soundbox QR,0,0,0,64,72,0
TX_202509272131_23681,2025-09-27T21:31:16,2025-09-27,21,5,1,user_0228@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,3,90,78,270,36,Paytm Soundbox QR,0,0,0,73,48,0
TX_202509272136_38508,2025-09-27T21:36:02,2025-09-27,21,5,1,user_0404@paytm,THU-SDA-750,Thums Up Charged (750ml PET),Beverages,2,40,34,80,12,Paytm Soundbox QR,0,0,0,26,24,0
TX_202509272141_24596,2025-09-27T21:41:09,2025-09-27,21,5,1,user_0185@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,1,27,24,27,3,Paytm Soundbox QR,1,0,0,21,4,0
TX_202509272144_29760,2025-09-27T21:44:22,2025-09-27,21,5,1,user_0303@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,1,0,0,22,24,0
TX_202509272146_34809,2025-09-27T21:46:09,2025-09-27,21,5,1,user_0188@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,1,20,17,20,3,Paytm Soundbox QR,1,0,0,57,24,0
TX_202509272150_49554,2025-09-27T21:50:05,2025-09-27,21,5,1,user_0034@paytm,DET-SOAP-75,Dettol Original Soap (75g),Personal Care,1,38,33,38,5,Paytm Soundbox QR,0,0,0,32,72,0
TX_202509272150_02393,2025-09-27T21:50:21,2025-09-27,21,5,1,user_0468@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,1,20,17,20,3,Paytm Soundbox QR,0,0,0,19,24,0
TX_202509272150_25151,2025-09-27T21:50:28,2025-09-27,21,5,1,user_0168@paytm,SUR-DET-1KG,Surf Excel Quick Wash Powder (1kg),Home Care,1,145,128,145,17,Paytm Soundbox QR,0,0,0,69,48,0
TX_202509272153_13534,2025-09-27T21:53:13,2025-09-27,21,5,1,user_0185@paytm,TAT-SLT-1KG,Tata Salt Vacuum Evaporated (1kg),Staples,1,28,24,28,4,Paytm Soundbox QR,0,0,0,6,72,0
TX_202509272153_13305,2025-09-27T21:53:58,2025-09-27,21,5,1,user_0635@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,3,90,78,270,36,Paytm Soundbox QR,0,0,0,37,48,0
TX_202509272155_30705,2025-09-27T21:55:12,2025-09-27,21,5,1,user_0700@paytm,THU-SDA-750,Thums Up Charged (750ml PET),Beverages,1,40,34,40,6,Paytm Soundbox QR,0,0,0,46,24,0
TX_202509272156_38203,2025-09-27T21:56:11,2025-09-27,21,5,1,user_1099@paytm,BRU-COF-50G,Bru Instant Coffee (50g jar),Beverages,1,115,100,115,15,Paytm Soundbox QR,0,0,0,57,48,0
TX_202509272157_29332,2025-09-27T21:57:58,2025-09-27,21,5,1,user_0058@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,1,14,12,14,2,Paytm Soundbox QR,1,0,0,11,24,0
TX_202509272223_22947,2025-09-27T22:23:41,2025-09-27,22,5,1,user_0268@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,1,14,12,14,2,Paytm Soundbox QR,0,0,0,70,24,0
TX_202509272227_30537,2025-09-27T22:27:00,2025-09-27,22,5,1,user_1155@paytm,ASH-ATT-5KG,Aashirvaad Shudh Chakki Atta (5kg),Staples,1,260,235,260,25,Paytm Soundbox QR,0,0,0,18,48,0
TX_202509272245_47440,2025-09-27T22:45:41,2025-09-27,22,5,1,user_0478@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,1,20,17,20,3,Paytm Soundbox QR,0,0,0,76,24,0
TX_202509272255_08128,2025-09-27T22:55:56,2025-09-27,22,5,1,user_0610@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,2,35,31,70,8,Paytm Soundbox QR,0,0,0,29,6,0
TX_202509272257_17047,2025-09-27T22:57:27,2025-09-27,22,5,1,user_0048@paytm,DET-SOAP-75,Dettol Original Soap (75g),Personal Care,1,38,33,38,5,Paytm Soundbox QR,0,0,0,52,72,0
TX_202509272258_42314,2025-09-27T22:58:06,2025-09-27,22,5,1,user_0113@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,1,90,78,90,12,Paytm Soundbox QR,1,0,0,18,48,0
TX_202509272259_04869,2025-09-27T22:59:47,2025-09-27,22,5,1,user_0114@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,3,14,12,42,6,Paytm Soundbox QR,1,0,0,48,24,0
TX_202509280700_52590,2025-09-28T07:00:38,2025-09-28,7,6,1,user_0201@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,2,90,78,180,24,Paytm Soundbox QR,1,0,0,68,48,0
TX_202509280700_01999,2025-09-28T07:00:42,2025-09-28,7,6,1,user_0089@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,1,0,0,47,48,0
TX_202509280701_18234,2025-09-28T07:01:23,2025-09-28,7,6,1,user_0174@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,2,14,12,28,4,Paytm Soundbox QR,1,0,0,15,24,0
TX_202509280729_37433,2025-09-28T07:29:13,2025-09-28,7,6,1,user_0420@paytm,CLS-PST-150,Colgate Strong Teeth Toothpaste (150g),Personal Care,3,98,86,294,36,Paytm Soundbox QR,0,0,0,34,72,0
TX_202509280737_22678,2025-09-28T07:37:02,2025-09-28,7,6,1,user_0209@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,46,24,0
TX_202509280738_37444,2025-09-28T07:38:23,2025-09-28,7,6,1,user_0051@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,1,27,24,27,3,Paytm Soundbox QR,0,0,0,9,4,0
TX_202509280748_00098,2025-09-28T07:48:43,2025-09-28,7,6,1,user_0420@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,3,35,31,105,12,Paytm Soundbox QR,0,0,0,76,6,0
TX_202509280750_42119,2025-09-28T07:50:45,2025-09-28,7,6,1,user_0364@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,1,90,78,90,12,Paytm Soundbox QR,1,0,0,40,48,0
